grid_size,initial_density,initial_complexity,initial_energy,r_mean,r_noise,env_sigma,birth_energy_threshold,p_down,gamma,beta,p_up,r,final_alive_ratio,final_c_mean,final_pc_serial,final_pc_env,collapse_detected,max_c_mean,min_alive_ratio,pc_serial_correlation,pc_env_correlation,c_p_correlation
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.7,0.1,0.99,0.9952,1.1491157556270097,1.1297717232553173,1.1156493853233362,False,1.1948946515397083,0.57,0.2569036310991378,0.1179346069010166,-0.999999703650055
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.7,0.1,0.995,0.994,1.1319919517102617,1.1225045961675948,1.0993468766378818,False,1.1736502820306205,0.566,0.31655168466678185,0.13830952966214835,-0.9999999234886391
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,1.0,0.03,0.95,0.9804,1.0395756833945329,0.9565169335613601,1.0034866368204667,False,1.0636027903159622,0.5308,0.08768010928013226,0.020774660198807762,-0.9999949570910477
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,1.0,0.03,0.98,0.9904,1.0420032310177707,1.0083495851957323,1.0057697743615313,False,1.0580645161290323,0.5508,0.0977709651770362,0.021394080627278194,-0.9999992428142213
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,1.0,0.03,0.99,0.9936,1.0342190016103059,1.0175118490398598,0.9984476222756012,False,1.065938511326861,0.5584,0.1317688515393559,0.034014243441885555,-0.999999880627419
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,1.0,0.03,0.995,0.9944,1.0358004827031375,1.0274160520236506,0.9999354587552447,False,1.0572811617587736,0.5728,0.3629837965659285,0.06818878355528639,-0.999999966780544
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,1.0,0.05,0.95,0.9864,1.0685320356853203,0.9822962893602348,1.0307021692156857,False,1.1160604822231304,0.5212,-0.05862615534997172,-0.008527079023764083,-0.9999950205922138
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,1.0,0.05,0.98,0.9912,1.060129136400323,1.0256656201935075,1.022808547811197,False,1.0987555198715375,0.5708,-0.08860044294846368,-0.014955774265210907,-0.9999990450572822
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,1.0,0.05,0.99,0.9932,1.0684655658477649,1.0509887480998406,1.0306397411160158,False,1.0936495176848875,0.562,0.48121026827354335,0.11532194144393182,-0.9999997875227534
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,1.0,0.05,0.995,0.996,1.0526104417670683,1.0440372363289547,1.015742695702814,False,1.0824242424242425,0.566,-0.07072234790956561,-0.005953466665239235,-0.9999999068569366
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,1.0,0.08,0.95,0.9848,1.116165718927701,1.0246051533813199,1.075385439740416,False,1.1693186454508364,0.5304,0.12638007793383169,0.0395265785786068,-0.9999894775401182
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,1.0,0.08,0.98,0.9916,1.118999596611537,1.081854955636086,1.0780403879167684,False,1.1581920903954803,0.5516,0.3179719049733415,0.1069833203504632,-0.9999986083471428
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,1.0,0.08,0.99,0.9916,1.1068979427188383,1.0885410025315998,1.0667001595043901,False,1.1485347250100362,0.5672,-0.05580654332849738,-0.010806143313221847,-0.9999996653390968
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,1.0,0.08,0.995,0.9932,1.0845751107531212,1.0756382933621513,1.0457635912069463,False,1.1407258064516128,0.5636,0.14767337933435043,0.04569271576104358,-0.9999999314606786
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,1.0,0.1,0.95,0.9848,1.162063363119415,1.065256240202168,1.1183381409676616,False,1.2089125102207685,0.526,0.1646938067878147,0.055505190385126184,-0.9999861999393027
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,1.0,0.1,0.98,0.9904,1.12843295638126,1.09085075048301,1.0868753792514396,False,1.1880548829701372,0.5488,-0.005135721093133922,0.0051088604944391075,-0.9999981778350587
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,1.0,0.1,0.99,0.9952,1.1254019292604502,1.106614882974376,1.0840370748858428,False,1.182443365695793,0.5592,0.3593750759091603,0.10041381967152488,-0.9999995429139069
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,1.0,0.1,0.995,0.9972,1.1115122342559165,1.1022642941717604,1.0710249452278378,False,1.1637239165329052,0.5648,-0.14859391079566708,-0.039859619486404034,-0.999999935547448
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.3,0.03,0.95,0.986,1.0498985801217038,0.9657124753374781,1.0315377680779094,False,1.0621951219512196,0.5428,0.3314117398418549,0.1748363645138443,-0.9999966034291526
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.3,0.03,0.98,0.9932,1.045106725734998,1.0113146547903635,1.0268654329706346,False,1.073042776432607,0.5684,-0.019197607157947317,-0.005290909561806099,-0.9999997505337104
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.3,0.03,0.99,0.9984,1.0504807692307692,1.0334098693031308,1.03210541380842,False,1.071600965406275,0.572,0.39819375571355375,0.25134283114032163,-0.9999999672004035
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.3,0.03,0.995,0.996,1.0506024096385542,1.0420518323812795,1.0322240149666395,False,1.070967741935484,0.5812,-0.0990944670934492,-0.059590619888018774,-0.9999999924015356
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.3,0.05,0.95,0.9876,1.0745240988254354,0.9876246337108806,1.0555439059829328,False,1.1090468497576738,0.548,-0.0024454980928671002,0.0037515901179925844,-0.9999947050170418
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.3,0.05,0.98,0.9968,1.0854735152487962,1.049865104147116,1.06621514459247,False,1.1057731126362536,0.5748,0.3573327484176576,0.24958608240527724,-0.9999996841445017
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.3,0.05,0.99,0.9932,1.0954490535642367,1.0773560086939358,1.0759357583922757,False,1.1152147731834605,0.576,0.6781693447152629,0.4664072130684558,-0.9999999320937673
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.3,0.05,0.995,0.9964,1.086310718586913,1.077353987085854,1.0670310077965834,False,1.1127214170692432,0.5764,0.7473036088169153,0.5368142965771138,-0.9999999862183458
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.3,0.08,0.95,0.9876,1.1259619279060349,1.033289028607757,1.1056600659965206,False,1.1524193548387096,0.5344,0.2666218586912167,0.1828412050313983,-0.999992721665621
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.3,0.08,0.98,0.9924,1.117291414752116,1.0802249797520727,1.0972149820592487,False,1.162434502216848,0.5652,0.03680837198350981,0.02999395620335376,-0.9999992718857089
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.3,0.08,0.99,0.9944,1.1359613837489944,1.1169271293680898,1.1153982092221086,False,1.173616680032077,0.5736,0.6807566006137522,0.5337703861414189,-0.9999999091058587
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.3,0.08,0.995,0.996,1.1506024096385543,1.14089521678487,1.129654052754857,False,1.1710261569416498,0.5796,0.5090034939133984,0.4069377345072279,-0.9999999848015146
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.3,0.1,0.95,0.9844,1.1665989435188948,1.0692594380954368,1.1452262474997623,False,1.1960227272727273,0.5376,0.08087912693133928,0.06141035072251268,-0.9999914047095539
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.3,0.1,0.98,0.992,1.1584677419354839,1.1194788893851737,1.137311197976225,False,1.203143893591294,0.5744,0.3156524284647848,0.22373749003070909,-0.9999991650105841
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.3,0.1,0.99,0.996,1.168273092369478,1.148473891738298,1.1468557753030126,False,1.2118542250700841,0.5764,0.577509722927639,0.4936408193793461,-0.9999999225434243
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.3,0.1,0.995,0.9952,1.1704180064308682,1.1604745459874428,1.1489434625991513,False,1.1933145388642772,0.5788,0.6668905335953018,0.5315966007931386,-0.999999973223711
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.5,0.03,0.95,0.9872,1.0356564019448946,0.9530244702209199,1.0125498761670426,False,1.0648298217179903,0.5392,0.15570653183253447,0.06016592057156838,-0.9999977430850465
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.5,0.03,0.98,0.992,1.0346774193548387,1.0013483859850603,1.0116047765115477,False,1.0655671761866452,0.5604,0.25359436141145647,0.09285692551784719,-0.9999995845982621
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.5,0.03,0.99,0.9956,1.03455202892728,1.0178374433817237,1.0114837242450412,False,1.0652962515114872,0.5736,0.2264076860695281,0.08581135254567336,-0.9999999308013411
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.5,0.03,0.995,0.9952,1.0478295819935692,1.0393102312136544,1.0242998349630312,False,1.0569138276553107,0.5676,0.31842510607571617,0.10821397373815982,-0.9999999853309168
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.5,0.05,0.95,0.9856,1.0645292207792207,0.9787358541159926,1.0404131509081092,False,1.0955492037566354,0.5272,0.0408025897705696,0.022355736494721883,-0.9999957235736802
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.5,0.05,0.98,0.9956,1.071514664523905,1.0365389471343145,1.0471513696033377,False,1.0939024390243903,0.5588,0.2746524311739216,0.10666158659457471,-0.9999994180993983
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.5,0.05,0.99,0.996,1.0690763052208836,1.0515855735786497,1.0447994391926783,False,1.0949316170555108,0.5736,0.18947523555863732,0.08216242923179588,-0.9999999223223479
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.5,0.05,0.995,0.9968,1.0746388443017656,1.0658157105905626,1.0501646046522102,False,1.0918940609951846,0.5772,0.3281969228590593,0.1420675303727654,-0.9999999748896177
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.5,0.08,0.95,0.9832,1.112286411716843,1.0211660781806895,1.0864569991754067,False,1.1536585365853658,0.5392,0.07292592399861034,0.03957976630850143,-0.9999920177437985
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.5,0.08,0.98,0.9944,1.1082059533386968,1.071558506460099,1.0825250503476556,False,1.1470588235294117,0.5572,0.18228379899506914,0.0891481719025057,-0.9999989719386467
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.5,0.08,0.99,0.9976,1.103448275862069,1.0851709537248055,1.0779400301784292,False,1.1489104116222761,0.5704,0.3023549343818714,0.17014045373270387,-0.9999998646850969
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.5,0.08,0.995,0.9968,1.1215890850722312,1.1122236028473125,1.0954196189075724,False,1.1485507246376812,0.5792,0.4474109000079889,0.22326338187178651,-0.9999999674814224
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.5,0.1,0.95,0.9868,1.1325496554519658,1.0391250836146249,1.1059768921412234,False,1.1854115729421353,0.534,0.11736326377275841,0.06211664013571238,-0.9999918394781422
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.5,0.1,0.98,0.992,1.1403225806451613,1.1021857822708112,1.113462079518347,False,1.171497584541063,0.5644,0.3363922229734437,0.19477482379638195,-0.9999993006608228
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.5,0.1,0.99,0.9948,1.1467631684760755,1.1274744214572563,1.1196631617520652,False,1.176186645213194,0.5712,0.1744307433053693,0.09890129333516337,-0.9999998608484252
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.5,0.1,0.995,0.998,1.1230460921843688,1.1136635852281747,1.0968231796480892,False,1.1851405622489959,0.5752,0.2668672815361972,0.1615213819173958,-0.9999999702344214
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.7,0.03,0.95,0.9824,1.0488599348534202,0.9647878902393306,1.0200633515965316,False,1.0607667210440457,0.5396,-0.00960505905716189,0.0026127355117384226,-0.9999971097378049
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.7,0.03,0.98,0.9964,1.0405459654757125,1.0069566608862104,1.0121216143740899,False,1.0589184826472962,0.5588,0.3279277310339959,0.0869258251665509,-0.999999684707585
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.7,0.03,0.99,0.992,1.0346774193548387,1.017960070082707,1.0065144290516506,False,1.0597496972143723,0.5732,-0.19989144012967908,-0.04009652082575546,-0.9999999071259997
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.7,0.03,0.995,0.998,1.0332665330661324,1.024910409877917,1.0051662068883362,False,1.0506227400562476,0.5768,0.06221164348009552,0.01604015787351626,-0.9999999705488636
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.7,0.05,0.95,0.9864,1.0656934306569343,0.9797719629982883,1.03613613502369,False,1.0919869174161898,0.5392,-0.0211539228214188,-0.00023563047001933695,-0.9999941798263481
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.7,0.05,0.98,0.9896,1.059013742926435,1.024600326328664,1.0297594337722349,False,1.0814187827488915,0.558,-0.0600352019601413,-0.009364762922567669,-0.9999992934687477
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.7,0.05,0.99,0.9924,1.0693268843208383,1.0518305444656846,1.0396041538759129,False,1.085783326621023,0.5688,0.31528651833798915,0.11025380351541214,-0.9999999112357417
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.7,0.05,0.995,0.9956,1.06910405785456,1.0603439865124835,1.0393914855710433,False,1.0852525252525254,0.5796,0.3961883843609378,0.10927754775682652,-0.9999999683034699
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.7,0.08,0.95,0.9856,1.1034902597402598,1.0133580944201195,1.072190547069321,False,1.137429264349232,0.5364,0.14672323405242305,0.0515886500847592,-0.99999331986528
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.7,0.08,0.98,0.9896,1.1192400970088925,1.0820833822928262,1.0872002887809111,False,1.142109500805153,0.566,0.31283750641668534,0.1259782223682495,-0.9999993871867313
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.7,0.08,0.99,0.9944,1.0989541432019307,1.08078046477804,1.067866054342192,False,1.1306089743589745,0.5648,0.26188376984399087,0.09431322986575186,-0.9999998377784004
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.7,0.08,0.995,0.9972,1.0998796630565584,1.0907665790636274,1.0687484514565189,False,1.1385176184690158,0.5828,0.4802144320900448,0.19582079101040825,-0.9999999679187435
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.7,0.1,0.95,0.9832,1.1383238405207485,1.0442425865619616,1.1053762113605599,False,1.1748166259168704,0.5396,0.28098777286847976,0.12288292885378978,-0.9999937935209833
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.7,0.1,0.98,0.9924,1.1152760983474406,1.0783029306896712,1.0834233386089707,False,1.1670036393044885,0.5504,0.4362916190772283,0.17004706948538081,-0.9999991581145767
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.7,0.1,0.99,0.9968,1.1308186195826646,1.1119047491195655,1.098229462814441,False,1.166127728375101,0.5656,0.35510740622067116,0.15188178769386737,-0.9999998278093851
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,0.7,0.1,0.995,0.9952,1.1161575562700965,1.1068554965326076,1.0842632485541723,False,1.1682129891085116,0.5776,0.4176347589456674,0.19545410288310808,-0.999999972526521
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,1.0,0.03,0.95,0.986,1.0425963488843812,0.9592083305214407,1.0063275662066697,False,1.0557851239669422,0.5208,-0.07599994181804771,-0.007833826741247555,-0.9999974295002275
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,1.0,0.03,0.98,0.9912,1.0310734463276836,0.9979039686239942,0.9954879719967663,False,1.0563894523326571,0.5644,-0.0002742716858955321,0.0056954083118388,-0.9999996659972088
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,1.0,0.03,0.99,0.9932,1.0306081353201773,1.013981315548757,0.995050121322239,False,1.047887323943662,0.5592,0.1388718839466725,0.024845464243344714,-0.9999998668810636
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,1.0,0.03,0.995,0.996,1.0329317269076306,1.0245793415679838,0.9972364834781896,False,1.0430930326218284,0.57,0.36522783773615686,0.052595253752519666,-0.9999999701528278
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,1.0,0.05,0.95,0.98,1.070204081632653,0.9837841751104628,1.0322724763088036,False,1.0891771382245643,0.5232,0.28700800896327094,0.06242380409645866,-0.9999957544406095
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,1.0,0.05,0.98,0.9928,1.056406124093473,1.0221094579719807,1.0193101043132788,False,1.0887454618797903,0.5636,-0.006797574333199519,0.0045871108265671786,-0.9999992774952904
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,1.0,0.05,0.99,0.9924,1.0487706569931479,1.0317381582376182,1.0121331399544602,False,1.0742092457420924,0.5624,-0.026655621038698535,0.0009711753057492148,-0.9999998163589358
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,1.0,0.05,0.995,0.998,1.043687374749499,1.0352145883541497,1.0073535670320315,False,1.0742971887550201,0.5748,-0.02723183818742048,0.00171051374429861,-0.9999999606693727
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,1.0,0.08,0.95,0.9856,1.1006493506493507,1.0108384059933346,1.060841997347884,False,1.139723801787165,0.5448,0.15805775438217112,0.04164742644652288,-0.9999919199124532
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,1.0,0.08,0.98,0.9932,1.0849778493757551,1.0493921562063415,1.046141529357022,False,1.1202763104429094,0.5604,0.30245698002684124,0.07036758501160842,-0.9999987639284607
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,1.0,0.08,0.99,0.9932,1.0914216673378978,1.0734211459159149,1.0521874908851123,False,1.1217845659163987,0.5616,0.07452549069257615,0.025287315496509886,-0.999999789256041
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,1.0,0.08,0.995,0.9952,1.090032154340836,1.0810326471053369,1.050883936646743,False,1.1200161095449053,0.574,0.4103274293555098,0.104478098461235,-0.9999999608334406
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,1.0,0.1,0.95,0.9836,1.1362342415616105,1.0423935404022273,1.0941786237821665,False,1.1681780708985985,0.5272,0.29576443303803346,0.07936145580072265,-0.999990853682684
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,1.0,0.1,0.98,0.9908,1.1142511102139685,1.0773248038712864,1.0735915022437654,False,1.16,0.5552,0.05662499181110967,0.02053309101295732,-0.9999987945979074
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,1.0,0.1,0.99,0.9912,1.112994350282486,1.0944959721978194,1.0724138568221226,False,1.1404858299595142,0.5584,0.3130110126208223,0.07522478713670643,-0.9999997130503284
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.8,1.0,0.1,0.995,0.9968,1.0959069020866774,1.0868397163046526,1.056394631320546,False,1.153352067442794,0.5704,0.19262868279972803,0.05321479958386179,-0.9999999410121114
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.3,0.03,0.95,0.9852,1.0377588306942753,0.9548978820398762,1.0197001742159586,False,1.054119547657512,0.5532,-0.10369804260965924,-0.04392071780355891,-0.9999980831302353
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.3,0.03,0.98,0.9952,1.0381832797427653,1.0046989746688448,1.0201140942910865,False,1.0511478050745067,0.5644,0.14199570627506278,0.05584767217844846,-0.9999996689660849
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.3,0.03,0.99,0.9984,1.0364583333333333,1.0197012597009634,1.0184319212693485,False,1.0519323671497585,0.57,0.3384000254248686,0.16276872185865832,-0.999999969553167
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.3,0.03,0.995,0.9988,1.0232278734481377,1.0149835338359396,1.0055281250230075,False,1.046987951807229,0.5828,-0.3236226552721916,-0.1402540880348447,-0.9999999941783472
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.3,0.05,0.95,0.9884,1.0586806960744637,0.9735319069486229,1.0400999887148488,False,1.0846496557310652,0.5476,0.12964090341086731,0.07260964009483885,-0.9999967954654947
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.3,0.05,0.98,0.9948,1.0470446320868516,1.013166231938266,1.0287550431660109,False,1.0778225806451613,0.5692,-0.12112102274284033,-0.05947730754016941,-0.9999997048864537
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.3,0.05,0.99,0.9944,1.0663716814159292,1.0489423230523618,1.0475974959286987,False,1.0772927513015618,0.576,0.43857777876434545,0.24012024279191035,-0.9999999471486346
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.3,0.05,0.995,0.9948,1.0659429030960996,1.0572187604014394,1.0471795263716417,False,1.07223113964687,0.586,0.1442833260715045,0.07343720768460565,-0.9999999823264689
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.3,0.08,0.95,0.9852,1.1023142509135202,1.0123135771491205,1.0826246912761428,False,1.1263713937423812,0.5416,0.02513486139530287,0.019909830995760026,-0.9999955860826225
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.3,0.08,0.98,0.9944,1.0997586484312147,1.0634987309820603,1.080134782634661,False,1.124394184168013,0.5712,0.09560697053878582,0.058998949189353084,-0.9999993709226267
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.3,0.08,0.99,0.9968,1.086677367576244,1.0687855311422225,1.0673883078334774,False,1.1138732959101845,0.5808,0.04441699255024698,0.03092087161399839,-0.9999999034653453
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.3,0.08,0.995,0.9968,1.0878812199036918,1.078906430228675,1.0685614504014056,False,1.1145498392282958,0.58,0.41274565628876914,0.2503179731229022,-0.9999999771401502
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.3,0.1,0.95,0.9868,1.1070125658694772,1.0164845828263955,1.0872019891472335,False,1.1519090170593014,0.5348,-0.11386869737520784,-0.06629455381972925,-0.9999935399607619
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.3,0.1,0.98,0.9948,1.1178126256533976,1.080721785921596,1.097722672019506,False,1.1448109412711183,0.5608,0.15468496436658913,0.10102072602986947,-0.9999994102713904
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.3,0.1,0.99,0.9952,1.1205787781350482,1.101904030677125,1.10041700177389,False,1.1366559485530547,0.5788,0.21212792315279352,0.12803087395961033,-0.9999998481544677
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.3,0.1,0.995,0.9968,1.1059390048154094,1.0967557567605304,1.086156108150798,False,1.1264090177133654,0.5808,-0.0925186683805403,-0.042645686825422476,-0.9999999591100748
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.5,0.03,0.95,0.9828,1.0402930402930404,0.9571564991528192,1.0170257293052194,False,1.0582053354890866,0.534,-0.2095500730199542,-0.05376418197997947,-0.9999980747827668
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.5,0.03,0.98,0.9928,1.0330378726833198,0.9997814099461168,1.0100219240977724,False,1.0475998386446148,0.5624,-0.0839690963369474,-0.01823302024987679,-0.9999998191060966
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.5,0.03,0.99,0.9956,1.0329449578143832,1.0162661575812202,1.0099322202397585,False,1.0486139011651265,0.5752,0.20967879651080798,0.07045837851837526,-0.9999999691641763
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.5,0.03,0.995,0.9968,1.0321027287319422,1.0237595956335948,1.0091190880813081,False,1.0417168070597673,0.5824,0.25370389178214287,0.07064168238794181,-0.9999999923651997
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.5,0.05,0.95,0.986,1.0572008113590263,0.972214368505827,1.0333428576583013,False,1.0788938592923953,0.538,0.09103578087898063,0.034511599416557855,-0.999996106351095
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.5,0.05,0.98,0.9936,1.0511272141706924,1.0170667175462114,1.0274822129170766,False,1.076427996781979,0.5588,-0.15604931568715533,-0.038594374158448776,-0.9999994265411425
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.5,0.05,0.99,0.9964,1.0562023283821758,1.0390026677737227,1.0323794437257965,False,1.0721442885771544,0.5732,-0.03569953886744322,-0.006350651918616147,-0.9999999238582459
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.5,0.05,0.995,0.9948,1.0410132689987937,1.0325704730672687,1.0177209366995579,False,1.0680080482897385,0.5768,-0.35572575873853257,-0.10817131030221687,-0.9999999851406834
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.5,0.08,0.95,0.9856,1.0978084415584415,1.0083152641005033,1.0725041698094582,False,1.1213235294117647,0.5384,-0.12794030743807133,-0.048762476964230146,-0.9999945428667003
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.5,0.08,0.98,0.9936,1.0841384863123993,1.0485908767749574,1.0593254733246629,False,1.1112903225806452,0.5608,0.04196211048291203,0.02138585150511195,-0.9999993821714028
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.5,0.08,0.99,0.994,1.0865191146881288,1.0686308855870008,1.0616208682585688,False,1.1054530874097834,0.5712,-0.23148029729665234,-0.07650154934748939,-0.9999998353710379
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.5,0.08,0.995,0.9956,1.0763358778625953,1.0674933734359873,1.051801276520489,False,1.1008437123342707,0.5756,0.002211611360654767,0.0065884064130337415,-0.9999999611799415
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.5,0.1,0.95,0.9848,1.1210398050365555,1.0289260890661114,1.0948904746270183,False,1.150244299674267,0.5324,0.05076352797698044,0.024343213576434177,-0.9999913593524457
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.5,0.1,0.98,0.9928,1.1035455278001611,1.0671116307955548,1.0780337582070008,False,1.137469586374696,0.5556,-0.2050738720947451,-0.07606741241963869,-0.9999993129829862
