grid_size,initial_density,initial_complexity,initial_energy,r_mean,r_noise,env_sigma,birth_energy_threshold,p_down,gamma,beta,p_up,r,final_alive_ratio,final_c_mean,final_pc_serial,final_pc_env,collapse_detected,max_c_mean,min_alive_ratio,pc_serial_correlation,pc_env_correlation,c_p_correlation
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.3,0.08,0.99,0.9932,1.1606927104309304,1.1410743469482205,1.1394771137710265,False,1.2274005624748896,0.5764,0.5205454163439571,0.46675596378061346,-0.9999997271909915
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.3,0.08,0.995,0.9964,1.1706142111601767,1.160668580202106,1.149134429268244,False,1.2293762575452716,0.5776,0.7052889277240294,0.6333731768733928,-0.9999999270664474
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.3,0.1,0.95,0.9856,1.219155844155844,1.1156609011508345,1.1963632769396328,False,1.2960097719869708,0.5468,0.3035285191977554,0.266527086090849,-0.999985361974823
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.3,0.1,0.98,0.9952,1.2367363344051447,1.1939883993627858,1.2134600202184744,False,1.3139862958484483,0.5772,0.6905862377734644,0.6316883747351804,-0.9999990494220978
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.3,0.1,0.99,0.994,1.2422535211267605,1.2206578486336086,1.2188244864424806,False,1.2781803542673107,0.5752,0.696375047695789,0.6287025851917619,-0.9999996178793209
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.3,0.1,0.995,0.9968,1.2339486356340288,1.2232321755490363,1.210749322235826,False,1.2767749699157642,0.5828,0.5972796206847837,0.5529798205816687,-0.9999999360874274
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.5,0.03,0.95,0.9824,1.0688110749185669,0.982544851847603,1.044543601590094,False,1.0982940698619008,0.5524,0.25169600658394714,0.126674480166639,-0.999992909162228
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.5,0.03,0.98,0.9936,1.0559581320450886,1.0216817077268328,1.032143820524756,False,1.0883420734167002,0.57,0.19089556390881954,0.09827793378350061,-0.9999990146481784
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.5,0.03,0.99,0.994,1.0446680080482897,1.027727568911978,1.0212485171735801,False,1.0707070707070707,0.5672,0.19827659836990286,0.0823578417296222,-0.9999996449372904
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.5,0.03,0.995,0.9948,1.0486529955770003,1.0401243966079723,1.025094493965435,False,1.0739847205468436,0.5732,0.22266073930141017,0.11393176701374964,-0.9999999361649718
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.5,0.05,0.95,0.9876,1.102875658161199,1.012813746773506,1.077388156635169,False,1.1431476209841398,0.5384,0.337560427152967,0.18702708594285739,-0.999991570076567
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.5,0.05,0.98,0.9916,1.0988301734570391,1.0626130202723205,1.0734890051732593,False,1.123836503439903,0.5604,0.08428615732089889,0.04897053550750457,-0.99999825199699
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.5,0.05,0.99,0.996,1.0686746987951807,1.0511931226054565,1.0444120543542348,False,1.1345922057051026,0.57,0.08871537224429855,0.05639642534292866,-0.9999997244719794
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.5,0.05,0.995,0.9948,1.0828307197426619,1.0739139029811005,1.058064471275456,False,1.1159711075441412,0.5784,0.14747231386159554,0.08549124958758625,-0.999999913495278
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.5,0.08,0.95,0.9864,1.1816707218167073,1.08259522341667,1.1532554533907522,False,1.2095857026807473,0.5368,0.11422128879224706,0.07562332719673963,-0.9999871479944007
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.5,0.08,0.98,0.9928,1.1639806607574537,1.12473200498476,1.1362355465747,False,1.1952495974235104,0.5624,0.02364137852759304,0.01928433973198523,-0.999997553345084
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.5,0.08,0.99,0.9948,1.1588258946521914,1.1392521973030667,1.1312746591306446,False,1.1871980676328502,0.5748,0.461817099777643,0.27281618841965893,-0.9999994606182044
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.5,0.08,0.995,0.9968,1.1480738362760834,1.1383967312022674,1.1209249690936829,False,1.1776975531488167,0.5724,0.55620298028918,0.33772659710124187,-0.9999998409666747
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.5,0.1,0.95,0.984,1.2113821138211383,1.1088071626594898,1.1818245445292026,False,1.2736842105263158,0.53,0.34526341641270364,0.23829639646225625,-0.9999849616230767
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.5,0.1,0.98,0.9908,1.1844973758578927,1.144275101331803,1.155974335652744,False,1.2634971796937953,0.5628,0.4151721470797137,0.29404335268762805,-0.9999981071785369
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.5,0.1,0.99,0.9952,1.2053858520900322,1.1846938869793906,1.1760605088217868,False,1.237921234267154,0.5672,0.474516417705365,0.32016003594282183,-0.9999992640032065
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.5,0.1,0.995,0.9964,1.1469289441991168,1.137265454790568,1.1198227597687584,False,1.2148296593186372,0.5804,0.44919378207102,0.31061286425959267,-0.9999998500717006
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.7,0.03,0.95,0.9832,1.0549227013832385,0.9701857637798931,1.0258532260229998,False,1.0881755383990248,0.5244,0.20394720401278824,0.07238882375902543,-0.9999938827912513
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.7,0.03,0.98,0.9908,1.048849414614453,1.014890537149878,1.0200533038223374,False,1.0692989524576955,0.566,0.14266281561977823,0.04769617551414738,-0.9999988407042597
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.7,0.03,0.99,0.996,1.0357429718875502,1.0190018474118046,1.007532611447994,False,1.074014481094127,0.568,0.06380434762008615,0.024289166012256645,-0.9999997564668855
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.7,0.03,0.995,0.9964,1.0413488558811723,1.0329023009654061,1.012888658216267,False,1.0694388373031893,0.5696,0.47462726970952374,0.15836612940599126,-0.9999999636050313
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.7,0.05,0.95,0.9872,1.0798217179902756,0.9923381818266853,1.0496186796020885,False,1.1271769947347103,0.5256,-0.15905880049133367,-0.053221422739550196,-0.9999892962012571
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.7,0.05,0.98,0.9916,1.063735377168213,1.0291099982090086,1.0342670514816543,False,1.1206685690990623,0.552,0.2206059281409245,0.09698656370619908,-0.9999986987916599
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.7,0.05,0.99,0.9944,1.075221238938053,1.057590945032514,1.0452291979602455,False,1.1038803556992725,0.5688,0.34279082715254583,0.14091674909365942,-0.9999997952127615
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.7,0.05,0.995,0.9956,1.0695058256327843,1.0607411975810062,1.039774936456275,False,1.1037811745776347,0.5732,0.16405452681549318,0.06971739112535454,-0.9999999436876534
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.7,0.08,0.95,0.9848,1.1543460601137288,1.058426970997896,1.1206268871610834,False,1.2115541090317332,0.536,0.18076051676801141,0.09797642872770813,-0.9999885480745376
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.7,0.08,0.98,0.988,1.1538461538461537,1.115075510488145,1.1201511828235862,False,1.1813053988718776,0.5584,0.22029638305332483,0.10545962006675343,-0.9999973708494442
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.7,0.08,0.99,0.994,1.1444668008048289,1.125232620592298,1.1112243697342246,False,1.1799599198396793,0.57,0.3059610551695169,0.1531732203100371,-0.9999995807645937
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.7,0.08,0.995,0.9924,1.1253526803708183,1.1159432597356405,1.0930234137282848,False,1.1702127659574468,0.5788,0.5065453559089256,0.25237716894800066,-0.9999999040270308
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.7,0.1,0.95,0.9804,1.1738066095471236,1.0756339765167782,1.1391388298200433,False,1.254471544715447,0.5364,0.18145682889642237,0.0915090984703096,-0.9999788388959105
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.7,0.1,0.98,0.9924,1.1789600967351874,1.139002469126902,1.1440389986615733,False,1.2382293762575454,0.5564,0.18265071463461374,0.09552651640400443,-0.9999980712940753
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.7,0.1,0.99,0.9956,1.1603053435114503,1.140696235334641,1.1262970235675431,False,1.2296862429605793,0.5672,0.39139092315720553,0.21472736495302652,-0.9999996009394456
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,0.7,0.1,0.995,0.996,1.1542168674698796,1.1444668688286548,1.1205039499094598,False,1.2008016032064128,0.5644,0.29346060109049543,0.13313098836869683,-0.999999860478175
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,1.0,0.03,0.95,0.9776,1.0490998363338788,0.9650019005179291,1.0124426095590948,False,1.0776107273466071,0.5316,0.1964716298159248,0.04644546367534037,-0.9999930580011177
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,1.0,0.03,0.98,0.9948,1.0502613590671492,1.0162394086238833,1.013534544519648,False,1.0736122284794851,0.5536,0.031870184238944325,0.013315886220742755,-0.9999993047801026
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,1.0,0.03,0.99,0.9944,1.0341914722445695,1.0174849476148948,0.9984217219596124,False,1.0586558044806518,0.5712,0.0008267851832161051,0.0051312903476382205,-0.999999763872186
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,1.0,0.03,0.995,0.9964,1.0497792051384987,1.041237928534837,1.0130812846129689,False,1.0618225612203933,0.5728,0.27757280253847544,0.05430425910232692,-0.999999959384259
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,1.0,0.05,0.95,0.9872,1.093192868719611,1.0042156952892758,1.0538489882127635,False,1.1169042769857433,0.5312,0.19348822252283052,0.052754000324524736,-0.9999873629205596
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,1.0,0.05,0.98,0.9904,1.05735056542811,1.023011768871655,1.020197640170491,False,1.1036560867818401,0.5576,0.14492165444805177,0.04260787137869483,-0.999998755685576
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,1.0,0.05,0.99,0.994,1.0716297786720321,1.0540811125141054,1.0336113190696932,False,1.1024507834471675,0.5668,0.01302828157885194,0.009081117061228593,-0.9999996215511522
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,1.0,0.05,0.995,0.9912,1.050040355125101,1.0414961142300299,1.013326786045404,False,1.088080808080808,0.568,0.16463802151279888,0.0401238767956637,-0.9999998915414611
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,1.0,0.08,0.95,0.9784,1.1353229762878168,1.0415856724123904,1.0933256837249161,False,1.2042224928948437,0.5164,0.05451841421165235,0.023170182668651947,-0.9999862943414412
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,1.0,0.08,0.98,0.9896,1.1204527081649152,1.083240842551887,1.079401602689637,False,1.1723163841807909,0.5644,0.04302001548026671,0.01994306567194431,-0.999997564613226
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,1.0,0.08,0.99,0.9952,1.0936495176848875,1.075597822508355,1.0542773292268686,False,1.1538770590598635,0.5684,0.38850450021611976,0.11756715014248088,-0.9999995288680772
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,1.0,0.08,0.995,0.9916,1.1016538926986688,1.092520317373253,1.0617838979752625,False,1.1427995159338442,0.5668,-0.07728734214716991,-0.013958802903423885,-0.9999998484476711
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,1.0,0.1,0.95,0.9828,1.159137159137159,1.062668905103642,1.1156026812582012,False,1.2236252545824848,0.518,-0.07598067040006516,-0.01726052619639435,-0.9999812085307683
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,1.0,0.1,0.98,0.9916,1.1423961274707544,1.104163061641478,1.099945084151964,False,1.20863599677159,0.5516,0.24041408272372003,0.08046039216851747,-0.999997611785279
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,1.0,0.1,0.99,0.9896,1.1172190784155214,1.0986228169570016,1.0763723352679704,False,1.2052738336713995,0.5576,0.12658452972259993,0.05258047425284391,-0.9999996409121702
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.2,1.0,0.1,0.995,0.9916,1.1427995159338442,1.1331847794093044,1.1003225230807132,False,1.1887096774193548,0.5652,0.35380960803276035,0.12052488386346343,-0.999999878026704
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.3,0.03,0.95,0.9856,1.0527597402597402,0.9682608404491044,1.0343274084817606,False,1.082828282828283,0.5408,0.02855892642913889,0.02387476701333367,-0.9999957961847858
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.3,0.03,0.98,0.9956,1.053836882282041,1.0196552118118811,1.0353775951871609,False,1.0928456591639872,0.5624,-0.26396953271293255,-0.16958042390249256,-0.9999993452093784
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.3,0.03,0.99,0.998,1.049699398797595,1.0326460640050432,1.0313435612940418,False,1.0813301282051282,0.5748,-0.02524780316727259,-0.009993921004587607,-0.9999998525962693
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.3,0.03,0.995,0.9968,1.0585874799357946,1.0499467405513272,1.0400091123909323,False,1.095868431608504,0.584,0.46376461456633666,0.36606197770520615,-0.9999999929668065
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.3,0.05,0.95,0.9848,1.09910641754671,1.00946835723775,1.07949930295313,False,1.132197891321979,0.5332,0.08673910798255885,0.06623408895876465,-0.9999940699660185
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.3,0.05,0.98,0.9936,1.1127214170692432,1.0758661633885236,1.0927633705735365,False,1.1384180790960452,0.5592,0.4342073408442165,0.33937747671299506,-0.9999994044726487
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.3,0.05,0.99,0.9972,1.112715603690333,1.094223740706422,1.0927577076009993,False,1.1369863013698631,0.5796,0.4460249372046351,0.36593124366168067,-0.9999998679430692
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.3,0.05,0.995,0.996,1.0987951807228915,1.089694667648436,1.0791960574654835,False,1.1267150928167877,0.5744,0.20532636300529702,0.16138053525293328,-0.9999999709112132
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.3,0.08,0.95,0.984,1.1601626016260163,1.0635678189858024,1.1389610809471398,False,1.1972402597402598,0.5392,0.3495862554183663,0.2592888416676573,-0.999988655543217
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.3,0.08,0.98,0.9928,1.1672038678485093,1.127803433818153,1.145815053409551,False,1.214170692431562,0.5672,0.43500556037008425,0.36486308607974227,-0.999999140674512
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.3,0.08,0.99,0.9944,1.168141592920354,1.1483458471996326,1.1467277821522466,False,1.1967871485943775,0.5716,0.5100469583857821,0.43019366465678527,-0.9999998189540983
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.3,0.08,0.995,0.9956,1.187223784652471,1.1770782040172616,1.1652985875700683,False,1.2135416666666667,0.584,0.7217342334571677,0.6333694137964984,-0.9999999769507647
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.3,0.1,0.95,0.9868,1.2201053911633564,1.1164912387141792,1.1972868087248982,False,1.2417582417582418,0.542,0.14738504539204464,0.11567435985427611,-0.9999829841763059
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.3,0.1,0.98,0.9932,1.2134514699959726,1.1718359345038312,1.1908149177032246,False,1.2665589660743135,0.5712,0.5026748550001533,0.4342436528787737,-0.9999990442392225
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.3,0.1,0.99,0.9956,1.1988750502209722,1.1783405855780977,1.1766350552944942,False,1.253123740427247,0.5704,0.38520398433769504,0.34058011868248395,-0.9999998412629638
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.3,0.1,0.995,0.9964,1.2035327177840225,1.193189302356847,1.1811663386361406,False,1.2390518280433909,0.5848,0.5669942512268602,0.4964602610640573,-0.9999999629113702
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.5,0.03,0.95,0.9884,1.0513961958721165,0.9670467635445776,1.0277417821426778,False,1.076891946580332,0.5396,0.0643420664455333,0.030258507174649545,-0.9999925707931172
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.5,0.03,0.98,0.9932,1.0531614981876762,1.0190100315851702,1.029445268551687,False,1.0843129306850425,0.5684,0.46320892345705184,0.17443728704011313,-0.9999986615052426
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.5,0.03,0.99,0.9928,1.057211925866237,1.0399895401759855,1.0333535816647816,False,1.0899237254114813,0.5696,0.7703868902483826,0.41569253896715747,-0.9999999307565705
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.5,0.03,0.995,0.9976,1.0437048917401763,1.0352319011924878,1.0203189411864082,False,1.0642054574638844,0.5788,-0.010809032076852269,0.0017688335304503987,-0.9999999683559894
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.5,0.05,0.95,0.9912,1.0903954802259888,1.0017326346641033,1.0653581602846074,False,1.1288094270621698,0.54,0.23588722566675205,0.12474252093052096,-0.9999927782581013
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.5,0.05,0.98,0.99,1.0892929292929292,1.0535110012510185,1.0642952022512793,False,1.116457743631217,0.5568,0.40597471659289747,0.2104401075340467,-0.9999993179436063
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.5,0.05,0.99,0.992,1.085483870967742,1.0676193963994984,1.0606227058403332,False,1.1099959855479726,0.574,0.5523391915577281,0.253848985703282,-0.9999997671379148
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.5,0.05,0.995,0.9956,1.0807553234230616,1.0718622827817679,1.0560632057403903,False,1.1022544283413849,0.5804,0.41672858551450154,0.1969118958214643,-0.9999999314476186
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.5,0.08,0.95,0.9884,1.1270740590853905,1.034277702805873,1.1007031288337308,False,1.1898580121703854,0.5372,0.08814180601864605,0.05287377285348585,-0.999990987042499
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.5,0.08,0.98,0.9928,1.1458501208702658,1.107454964612116,1.11878412756398,False,1.1877782274382842,0.5692,0.5220096816019902,0.3261691926205078,-0.999998863555121
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.5,0.08,0.99,0.9956,1.128967456809964,1.1100970257566354,1.1025268156519428,False,1.1759259259259258,0.5692,0.2708547906292655,0.16811941241000464,-0.9999997067668229
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.5,0.08,0.995,0.9948,1.1226377161238439,1.1132600150926328,1.0964297888511265,False,1.1656614394853237,0.574,0.29396399507314214,0.16406011314981084,-0.99999993571299
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.5,0.1,0.95,0.9876,1.193600648035642,1.0931189197275735,1.1647292366036028,False,1.2277147487844409,0.5308,0.42771668507345434,0.2653840179643667,-0.999987357586962
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.5,0.1,0.98,0.9916,1.1964501815248083,1.155654251032275,1.1674693170140422,False,1.2360549717057396,0.5636,0.41814252974212707,0.28575059371803824,-0.9999990970973095
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.5,0.1,0.99,0.9928,1.178485092667204,1.1584420143829393,1.1501910549835297,False,1.2206060606060607,0.5856,0.44478483375182076,0.29113598478818364,-0.9999997733310507
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.5,0.1,0.995,0.9944,1.170152855993564,1.1602126819678318,1.142174765022611,False,1.214832728738412,0.5768,0.4638235791778956,0.30798804568563687,-0.9999999458744877
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.7,0.03,0.95,0.986,1.0316430020283975,0.9494483012207622,1.0036147025475468,False,1.072675598863175,0.5372,0.018753990023539488,0.010784077117246549,-0.9999936581030554
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.7,0.03,0.98,0.9932,1.0394683850181232,1.0059270492418644,1.0110921108149178,False,1.0700688537869583,0.546,-0.026126119093219907,-0.0014685982609222504,-0.9999995288952382
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.7,0.03,0.99,0.9948,1.0430237233614796,1.0261199899710967,1.0144886790018597,False,1.0702247191011236,0.566,0.06298831158092048,0.026763029948250135,-0.9999998858360905
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.7,0.03,0.995,0.9908,1.038352846184901,1.0299398636521606,1.0100263017009918,False,1.0566037735849056,0.5732,0.19013768468318765,0.04893765218133696,-0.9999999579601379
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.7,0.05,0.95,0.9848,1.086515028432169,0.9982850729160001,1.0560037485259668,False,1.1181229773462784,0.5312,-0.08618083836144214,-0.023924574196495005,-0.9999914441808693
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.7,0.05,0.98,0.9924,1.0878677952438534,1.0521505189546556,1.0572940363415395,False,1.109230149133414,0.5636,0.33270754352566384,0.1375462079138891,-0.9999993363578789
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.7,0.05,0.99,0.996,1.0526104417670683,1.035491701283152,1.023645188196789,False,1.1109311740890688,0.5716,0.26876506054244687,0.10659151288276922,-0.999999845970395
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.7,0.05,0.995,0.9952,1.0586816720257235,1.0500398667427382,1.029442386651699,False,1.0987158908507224,0.5772,0.34807651962473257,0.12163800324959931,-0.9999999489373417
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.7,0.08,0.95,0.9808,1.148042414355628,1.0528476161846085,1.1146278105579854,False,1.185650587758411,0.5284,0.22753081155153768,0.10501399110162307,-0.9999891864312043
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.7,0.08,0.98,0.9896,1.1224737267582863,1.0851678937740519,1.0902809464931846,False,1.1731234866828086,0.5596,0.143627275102145,0.06669979135999077,-0.9999988214394485
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.7,0.08,0.99,0.9968,1.109951845906902,1.0915241407003275,1.0783494977108095,False,1.1798069187449718,0.5712,0.3620202390360389,0.18013966055937902,-0.9999997807951441
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.7,0.08,0.995,0.9948,1.1190188982710092,1.1096834576305916,1.0869895414859116,False,1.1466074313408723,0.5724,0.25732902838696736,0.10544538301471829,-0.9999999363175012
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.7,0.1,0.95,0.984,1.1536585365853658,1.0578171526192734,1.1199726465185416,False,1.216877293110477,0.5344,0.12293294652920385,0.06284309451653856,-0.9999909374052124
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.7,0.1,0.98,0.9924,1.177347843611447,1.1374654716374848,1.1425060904436286,False,1.225130890052356,0.5532,0.038757238391809175,0.0211895710794588,-0.9999975566018531
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,1.5,0.7,0.1,0.99,0.9916,1.1343283582089552,1.1153324430376215,1.101571798921954,False,1.1961337092227144,0.5656,0.1909439987686193,0.09150963344703061,-0.9999996859612769
